trait	collection_date	location	longitude	latitude
CHIKV_RUN_S20b64_2025	2025-03-17	REU.2.5_1	55.60401	-20.904928
CHIKV_RUN_S20b66_2025	2025-03-17	REU.3.5_1	55.328756	-20.992537
CHIKV_RUN_S20b59_2025	2025-03-17	REU.1.4_1	55.677842	-21.033315
CHIKV_RUN_S20b74_2025	2025-03-17	REU.1.4_1	55.690182	-21.03149
CHIKV_RUN_S20b75_2025	2025-03-17	REU.1.4_1	55.681691	-21.051248
CHIKV_RUN_S20b71_2025	2025-03-17	REU.2.5_1	55.580087	-20.926019
CHIKV_RUN_S20b63_2025	2025-03-17	REU.2.5_1	55.580087	-20.926019
CHIKV_RUN_S20b61_2025	2025-03-17	REU.2.5_1	55.580446	-20.925973
CHIKV_RUN_S22b31_2025	2025-03-18	REU.4.8_1	55.487036	-21.342299
CHIKV_RUN_S22b38_2025	2025-03-18	REU.4.4_1	55.571442	-21.319214
CHIKV_RUN_S22b39_2025	2025-03-18	REU.4.2_1	55.496612	-21.240339
CHIKV_RUN_S22b30_2025	2025-03-18	REU.4.5_1	55.658339	-21.356015
CHIKV_RUN_S22b56_2025	2025-03-18	REU.3.5_1	55.254996	-21.070169
CHIKV_RUN_S22b42_2025	2025-03-18	REU.3.5_1	55.276167	-21.039355
CHIKV_RUN_S21b07_2025	2025-03-18	REU.2.3_1	55.460338	-20.886165
CHIKV_RUN_S22b32_2025	2025-03-18	REU.4.4_1	55.561763	-21.337337
CHIKV_RUN_S22b57_2025	2025-03-18	REU.4.5_1	55.607058	-21.327605
CHIKV_RUN_S22b49_2025	2025-03-18	REU.4.3_1	55.504713	-21.279589
CHIKV_RUN_S22b37_2025	2025-03-18	REU.4.5_1	55.662949	-21.336795
CHIKV_RUN_S22b47_2025	2025-03-18	REU.3.5_1	55.28848	-21.027908
CHIKV_RUN_S22b55_2025	2025-03-18	REU.3.5_1	55.282476	-21.032773
CHIKV_RUN_S22b86_2025	2025-03-18	REU.3.5_1	55.331919	-20.995294
CHIKV_RUN_S22b82_2025	2025-03-18	REU.4.8_1	55.483579	-21.346509
CHIKV_RUN_S22b24_2025	2025-03-18	REU.4.3_1	55.510209	-21.280397
CHIKV_RUN_S22b44_2025	2025-03-18	REU.3.4_1	55.301143	-21.224126
CHIKV_RUN_S22b85_2025	2025-03-18	REU.3.4_1	55.30063	-21.143952
CHIKV_RUN_S21b06_2025	2025-03-18	REU.2.3_1	55.489016	-20.899314
CHIKV_RUN_S22b40_2025	2025-03-18	REU.4.3_1	55.51795	-21.294785
CHIKV_RUN_S22b92_2025	2025-03-19	REU.2.3_1	55.451244	-20.891925
CHIKV_RUN_S23b33_2025	2025-03-19	REU.4.5_1	55.60637	-21.368868
CHIKV_RUN_S23b28_2025	2025-03-19	REU.4.3_1	55.510987	-21.24052
CHIKV_RUN_S23b30_2025	2025-03-19	REU.3.4_1	55.293321	-21.174399
CHIKV_RUN_S23b14_2025	2025-03-19	REU.4.3_1	55.515973	-21.272801
CHIKV_RUN_S23b20_2025	2025-03-19	REU.4.8_1	55.466623	-21.336278
CHIKV_RUN_S23b32_2025	2025-03-19	REU.3.5_1	55.325596	-20.986421
CHIKV_RUN_S23b25_2025	2025-03-19	REU.4.8_1	55.500169	-21.278358
CHIKV_RUN_S22b91_2025	2025-03-19	REU.2.3_1	55.493556	-20.903809
CHIKV_RUN_S23b23_2025	2025-03-19	REU.4.5_1	55.606155	-21.319362
CHIKV_RUN_S23b19_2025	2025-03-19	REU.4.8_1	55.49073	-21.34553
CHIKV_RUN_S23b71_2025	2025-03-20	REU.4.6_1	55.433541	-21.273209
CHIKV_RUN_S23b91_2025	2025-03-20	REU.3.5_1	55.325033	-20.986728
CHIKV_RUN_S25b20_2025	2025-03-20	REU.3.4_1	55.300914	-21.143423
CHIKV_RUN_S25b03_2025	2025-03-20	REU.3.5_1	55.254356	-21.069668
CHIKV_RUN_S23b64_2025	2025-03-20	REU.4.5_1	55.631304	-21.377943
CHIKV_RUN_S25b18_2025	2025-03-20	REU.3.1_1	55.381132	-21.264023
CHIKV_RUN_S23b88_2025	2025-03-20	REU.2.2_1	55.306278	-20.935837
CHIKV_RUN_S23b68_2025	2025-03-20	REU.3.5_1	55.265502	-21.027634
CHIKV_RUN_S23b75_2025	2025-03-20	REU.3.4_1	55.328133	-21.175727
CHIKV_RUN_S23b81_2025	2025-03-20	REU.4.3_1	55.520982	-21.259176
CHIKV_RUN_S25b21_2025	2025-03-20	REU.2.1_1	55.363102	-20.972407
CHIKV_RUN_S25b22_2025	2025-03-20	REU.4.8_1	55.481721	-21.28812
CHIKV_RUN_S25b15_2025	2025-03-20	REU.4.5_1	55.628747	-21.340216
CHIKV_RUN_S23b93_2025	2025-03-20	REU.3.5_1	55.260696	-21.072808
CHIKV_RUN_S23b78_2025	2025-03-20	REU.4.8_1	55.50099	-21.279748
CHIKV_RUN_S25b13_2025	2025-03-20	REU.2.4_1	55.528115	-20.940848
CHIKV_RUN_S23b76_2025	2025-03-20	REU.4.8_1	55.511978	-21.34459
CHIKV_RUN_S23b83_2025	2025-03-20	REU.4.8_1	55.513819	-21.354614
CHIKV_RUN_S23b70_2025	2025-03-20	REU.4.8_1	55.476658	-21.336333
CHIKV_RUN_S23b84_2025	2025-03-20	REU.2.3_1	55.458542	-20.892529
CHIKV_RUN_S25b81_2025	2025-03-23	REU.2.3_1	55.448275	-20.89179
CHIKV_RUN_S25b66_2025	2025-03-23	REU.4.3_1	55.496971	-21.264595
CHIKV_RUN_S25b80_2025	2025-03-23	REU.4.3_1	55.499176	-21.245505
CHIKV_RUN_S26b54_2025	2025-03-23	REU.4.4_1	55.575482	-21.352585
CHIKV_RUN_S25b72_2025	2025-03-23	REU.4.8_1	55.488696	-21.346733
CHIKV_RUN_S25b29_2025	2025-03-23	REU.2.3_1	55.505747	-20.910464
CHIKV_RUN_S25b24_2025	2025-03-23	REU.4.3_1	55.522242	-21.293527
CHIKV_RUN_S25b67_2025	2025-03-23	REU.4.5_1	55.612957	-21.352924
CHIKV_RUN_S25b08_2025	2025-03-23	REU.4.8_1	55.488834	-21.299361
CHIKV_RUN_S25b76_2025	2025-03-23	REU.4.5_1	55.667801	-21.339823
CHIKV_RUN_S26b73_2025	2025-03-23	REU.3.5_1	55.26715	-21.010664
CHIKV_RUN_S25b89_2025	2025-03-23	REU.3.4_1	55.298917	-21.17404
CHIKV_RUN_S25b64_2025	2025-03-23	REU.3.2_1	55.346655	-21.221961
CHIKV_RUN_S25b77_2025	2025-03-23	REU.4.3_1	55.525044	-21.237499
CHIKV_RUN_S26b36_2025	2025-03-23	REU.4.8_1	55.432868	-21.287523
CHIKV_RUN_S25b04_2025	2025-03-23	REU.3.1_1	55.337037	-21.274744
CHIKV_RUN_S25b31_2025	2025-03-23	REU.2.3_1	55.471828	-20.925936
CHIKV_RUN_S25b70_2025	2025-03-23	REU.4.4_1	55.560686	-21.331171
CHIKV_RUN_S25b69_2025	2025-03-23	REU.4.8_1	55.540109	-21.319528
CHIKV_RUN_S25b60_2025	2025-03-23	REU.4.3_1	55.501327	-21.264938
CHIKV_RUN_S25b65_2025	2025-03-23	REU.3.1_1	55.360735	-21.261353
CHIKV_RUN_S25b63_2025	2025-03-23	REU.4.8_1	55.485962	-21.277645
CHIKV_RUN_S25b30_2025	2025-03-23	REU.2.5_1	55.634094	-20.935079
CHIKV_RUN_S26b91_2025	2025-03-24	REU.4.3_1	55.513918	-21.282667
CHIKV_RUN_S28b67_2025	2025-03-24	REU.3.5_1	55.275786	-21.049118
CHIKV_RUN_S26b85_2025	2025-03-24	REU.4.4_1	55.564396	-21.352531
CHIKV_RUN_S26b34_2025	2025-03-24	REU.4.3_1	55.508801	-21.264269
CHIKV_RUN_S26b84_2025	2025-03-24	REU.4.8_1	55.49333	-21.304876
CHIKV_RUN_S26b86_2025	2025-03-24	REU.4.8_1	55.477665	-21.282717
CHIKV_RUN_S27b17_2025	2025-03-24	REU.4.3_1	55.514184	-21.270686
CHIKV_RUN_S28b46_2025	2025-03-24	REU.2.1_1	55.359758	-20.927815
CHIKV_RUN_S27b23_2025	2025-03-24	REU.4.8_1	55.477233	-21.26922
CHIKV_RUN_S27b19_2025	2025-03-24	REU.4.6_1	55.427432	-21.251684
CHIKV_RUN_S26b93_2025	2025-03-24	REU.4.5_1	55.613213	-21.378804
CHIKV_RUN_S27b21_2025	2025-03-24	REU.4.5_1	55.622211	-21.375907
CHIKV_RUN_S27b18_2025	2025-03-24	REU.4.5_1	55.621328	-21.379616
CHIKV_RUN_S26b88_2025	2025-03-24	REU.4.3_1	55.516151	-21.268027
CHIKV_RUN_S26b60_2025	2025-03-24	REU.2.3_1	55.467591	-20.887409
CHIKV_RUN_S28b69_2025	2025-03-24	REU.3.4_1	55.302616	-21.189751
CHIKV_RUN_S28b60_2025	2025-03-24	REU.2.1_1	55.321956	-20.961636
CHIKV_RUN_S26b89_2025	2025-03-24	REU.4.4_1	55.577908	-21.313066
CHIKV_RUN_S27b22_2025	2025-03-24	REU.4.5_1	55.603506	-21.378467
CHIKV_RUN_S28b81_2025	2025-03-24	REU.3.5_1	55.223537	-21.075853
CHIKV_RUN_S28b21_2025	2025-03-24	REU.3.5_1	55.286795	-21.094467
CHIKV_RUN_S27b15_2025	2025-03-24	REU.4.5_1	55.607505	-21.335502
CHIKV_RUN_S26b63_2025	2025-03-24	REU.2.3_1	55.44756	-20.893639
CHIKV_RUN_S28b28_2025	2025-03-24	REU.3.4_1	55.314656	-21.222838
CHIKV_RUN_S27b16_2025	2025-03-24	REU.4.4_1	55.567447	-21.33182
CHIKV_RUN_S28b53_2025	2025-03-25	REU.4.6_1	55.41818	-21.25942
CHIKV_RUN_S28b42_2025	2025-03-25	REU.3.5_1	55.269241	-21.05027
CHIKV_RUN_S28b18_2025	2025-03-25	REU.4.8_1	55.501265	-21.29596
CHIKV_RUN_S28b55_2025	2025-03-25	REU.4.3_1	55.500585	-21.260287
CHIKV_RUN_S28b24_2025	2025-03-25	REU.4.4_1	55.554808	-21.340817
CHIKV_RUN_S28b25_2025	2025-03-25	REU.4.8_1	55.483453	-21.341095
CHIKV_RUN_S28b73_2025	2025-03-25	REU.4.8_1	55.497569	-21.300406
CHIKV_RUN_S28b16_2025	2025-03-25	REU.3.5_1	55.300768	-21.018039
CHIKV_RUN_S28b86_2025	2025-03-25	REU.3.5_1	55.276167	-21.039355
CHIKV_RUN_S28b34_2025	2025-03-25	REU.3.1_1	55.383771	-21.244412
CHIKV_RUN_S28b37_2025	2025-03-25	REU.4.5_1	55.614536	-21.379691
CHIKV_RUN_S28b87_2025	2025-03-25	REU.4.6_1	55.417048	-21.285091
CHIKV_RUN_S28b65_2025	2025-03-25	REU.3.4_1	55.281015	-21.138568
CHIKV_RUN_S28b64_2025	2025-03-25	REU.3.1_1	55.360644	-21.247527
CHIKV_RUN_S28b22_2025	2025-03-25	REU.4.3_1	55.519258	-21.268663
CHIKV_RUN_S28b59_2025	2025-03-25	REU.4.5_1	55.60972	-21.376103
CHIKV_RUN_S28b52_2025	2025-03-25	REU.4.3_1	55.537963	-21.259936
CHIKV_RUN_S28b71_2025	2025-03-25	REU.3.4_1	55.292915	-21.141879
CHIKV_RUN_S28b51_2025	2025-03-25	REU.4.2_1	55.469895	-21.252204
CHIKV_RUN_S28b44_2025	2025-03-25	REU.4.3_1	55.527601	-21.238685
CHIKV_RUN_S28b57_2025	2025-03-25	REU.4.8_1	55.489994	-21.274157
CHIKV_RUN_S28b72_2025	2025-03-25	REU.2.3_1	55.451909	-20.892271
CHIKV_RUN_S28b66_2025	2025-03-25	REU.4.8_1	55.526704	-21.33148
CHIKV_RUN_S28b19_2025	2025-03-25	REU.2.5_1	55.606454	-20.936432
CHIKV_RUN_S28b47_2025	2025-03-25	REU.3.1_1	55.369389	-21.250618
CHIKV_RUN_S28b15_2025	2025-03-25	REU.2.3_1	55.467883	-20.885932
CHIKV_RUN_S28b54_2025	2025-03-25	REU.4.8_1	55.477771	-21.342704
CHIKV_RUN_S32b17_2025	2025-03-25	REU.1.5_1	55.781831	-21.128805
CHIKV_RUN_S32b31_2025	2025-03-25	REU.1.4_1	55.714716	-21.049256
CHIKV_RUN_S29b85_2025	2025-03-26	REU.4.8_1	55.487372	-21.339915
CHIKV_RUN_S30b08_2025	2025-03-26	REU.3.1_1	55.369315	-21.25742
CHIKV_RUN_S30b19_2025	2025-03-26	REU.4.5_1	55.681028	-21.368589
CHIKV_RUN_S29b83_2025	2025-03-26	REU.4.4_1	55.533699	-21.363091
CHIKV_RUN_S27b65_2025	2025-03-26	REU.2.5_1	55.582642	-20.92677
CHIKV_RUN_S30b11_2025	2025-03-26	REU.3.2_1	55.341574	-21.25139
CHIKV_RUN_S29b84_2025	2025-03-26	REU.3.5_1	55.323429	-20.986343
CHIKV_RUN_S26b28_2025	2025-03-26	REU.4.3_1	55.512687	-21.257897
CHIKV_RUN_S30b07_2025	2025-03-26	REU.3.2_1	55.333736	-21.240236
CHIKV_RUN_S29b80_2025	2025-03-26	REU.3.5_1	55.328641	-21.002849
CHIKV_RUN_S27b76_2025	2025-03-26	REU.2.3_1	55.423757	-20.887289
CHIKV_RUN_S29b94_2025	2025-03-26	REU.3.5_1	55.269966	-21.078947
CHIKV_RUN_S29b23_2025	2025-03-26	REU.4.5_1	55.595906	-21.376246
CHIKV_RUN_S29b73_2025	2025-03-26	REU.2.1_1	55.335773	-20.938034
CHIKV_RUN_S26b30_2025	2025-03-26	REU.4.6_1	55.442111	-21.264903
CHIKV_RUN_S30b12_2025	2025-03-26	REU.4.2_1	55.470201	-21.228271
CHIKV_RUN_S29b82_2025	2025-03-26	REU.3.5_1	55.265173	-21.051145
CHIKV_RUN_S28b89_2025	2025-03-26	REU.2.3_1	55.457665	-20.891691
CHIKV_RUN_S29b40_2025	2025-03-27	REU.4.6_1	55.439202	-21.264002
CHIKV_RUN_S29b26_2025	2025-03-27	REU.3.5_1	55.25465	-21.069648
CHIKV_RUN_S29b56_2025	2025-03-27	REU.3.4_1	55.288787	-21.183377
CHIKV_RUN_S29b32_2025	2025-03-27	REU.4.3_1	55.516323	-21.280708
CHIKV_RUN_S29b44_2025	2025-03-27	REU.4.5_1	55.614635	-21.35192
CHIKV_RUN_S29b20_2025	2025-03-27	REU.2.3_1	55.48462	-20.918816
CHIKV_RUN_S29b43_2025	2025-03-27	REU.3.4_1	55.298165	-21.226046
CHIKV_RUN_S26b26_2025	2025-03-27	REU.4.8_1	55.48502	-21.350769
CHIKV_RUN_S29b42_2025	2025-03-27	REU.4.3_1	55.537179	-21.310369
CHIKV_RUN_S29b33_2025	2025-03-27	REU.4.5_1	55.664752	-21.360162
CHIKV_RUN_S29b39_2025	2025-03-27	REU.4.8_1	55.516578	-21.309344
CHIKV_RUN_S29b31_2025	2025-03-27	REU.4.6_1	55.44915	-21.274098
CHIKV_RUN_S29b35_2025	2025-03-27	REU.4.3_1	55.534454	-21.309552
CHIKV_RUN_S29b54_2025	2025-03-27	REU.3.5_1	55.321308	-21.011437
CHIKV_RUN_S29b25_2025	2025-03-27	REU.3.5_1	55.233036	-21.051744
CHIKV_RUN_S29b22_2025	2025-03-27	REU.2.3_1	55.442158	-20.898816
CHIKV_RUN_S29b21_2025	2025-03-27	REU.1.3_1	55.651897	-20.943829
CHIKV_RUN_S29b38_2025	2025-03-27	REU.4.8_1	55.466852	-21.311768
CHIKV_RUN_S29b61_2025	2025-03-28	REU.2.3_1	55.475102	-20.892769
CHIKV_RUN_S29b63_2025	2025-03-28	REU.2.3_1	55.48458	-20.888669
CHIKV_RUN_S29b62_2025	2025-03-28	REU.2.3_1	55.490852	-20.906489
CHIKV_RUN_S29b66_2025	2025-03-28	REU.2.5_1	55.595296	-20.911144
CHIKV_RUN_S29b65_2025	2025-03-28	REU.3.5_1	55.256009	-21.106651
CHIKV_RUN_S30b43_2025	2025-03-29	REU.2.3_1	55.457472	-20.886396
CHIKV_RUN_S30b45_2025	2025-03-29	REU.2.3_1	55.480475	-20.915215
CHIKV_RUN_S30b40_2025	2025-03-29	REU.2.4_1	55.559144	-20.90001
CHIKV_RUN_S30b44_2025	2025-03-29	REU.2.5_1	55.583011	-20.933066
CHIKV_RUN_S30b74_2025	2025-03-30	REU.4.6_1	55.450091	-21.272344
CHIKV_RUN_S31b50_2025	2025-03-30	REU.3.5_1	55.273589	-21.037075
CHIKV_RUN_S31b25_2025	2025-03-30	REU.4.3_1	55.497735	-21.264245
CHIKV_RUN_S30b31_2025	2025-03-30	REU.2.3_1	55.467272	-20.907725
CHIKV_RUN_S31b61_2025	2025-03-30	REU.3.5_1	55.29503	-20.985611
CHIKV_RUN_S30b58_2025	2025-03-30	REU.2.3_1	55.488541	-20.891439
CHIKV_RUN_S31b68_2025	2025-03-30	REU.3.5_1	55.321122	-20.98595
CHIKV_RUN_S30b78_2025	2025-03-30	REU.4.5_1	55.608949	-21.335723
CHIKV_RUN_S31b65_2025	2025-03-30	REU.3.5_1	55.231346	-21.053707
CHIKV_RUN_S30b73_2025	2025-03-30	REU.3.4_1	55.316598	-21.218075
CHIKV_RUN_S30b36_2025	2025-03-30	REU.2.4_1	55.514898	-20.922767
CHIKV_RUN_S31b29_2025	2025-03-30	REU.4.3_1	55.523975	-21.277892
CHIKV_RUN_S30b50_2025	2025-03-30	REU.2.3_1	55.483666	-20.911912
CHIKV_RUN_S26b20_2025	2025-03-30	REU.4.2_1	55.47803	-21.249929
CHIKV_RUN_S31b44_2025	2025-03-30	REU.4.4_1	55.5662	-21.350213
CHIKV_RUN_S30b81_2025	2025-03-30	REU.4.3_1	55.508517	-21.242827
CHIKV_RUN_S31b20_2025	2025-03-30	REU.4.4_1	55.560447	-21.351132
CHIKV_RUN_S31b21_2025	2025-03-30	REU.2.1_1	55.334207	-20.966192
CHIKV_RUN_S30b80_2025	2025-03-30	REU.4.6_1	55.450501	-21.273463
CHIKV_RUN_S31b59_2025	2025-03-30	REU.3.5_1	55.271355	-21.053519
CHIKV_RUN_S30b51_2025	2025-03-30	REU.2.3_1	55.472983	-20.922081
CHIKV_RUN_S30b89_2025	2025-03-30	REU.4.8_1	55.471427	-21.29194
CHIKV_RUN_S30b85_2025	2025-03-30	REU.4.4_1	55.560982	-21.346807
CHIKV_RUN_S30b76_2025	2025-03-30	REU.4.3_1	55.523173	-21.24821
CHIKV_RUN_S30b94_2025	2025-03-30	REU.4.3_1	55.514321	-21.270576
CHIKV_RUN_S30b83_2025	2025-03-30	REU.4.4_1	55.561076	-21.353401
CHIKV_RUN_S30b95_2025	2025-03-30	REU.3.5_1	55.224623	-21.074636
CHIKV_RUN_S30b88_2025	2025-03-30	REU.4.7_1	55.769089	-21.357285
CHIKV_RUN_S31b67_2025	2025-03-30	REU.3.5_1	55.266161	-21.086782
CHIKV_RUN_S31b62_2025	2025-03-30	REU.3.5_1	55.283424	-20.983434
CHIKV_RUN_S30b84_2025	2025-03-30	REU.4.2_1	55.469381	-21.248864
CHIKV_RUN_S31b07_2025	2025-03-30	REU.3.5_1	55.319073	-20.991453
CHIKV_RUN_S31b51_2025	2025-03-30	REU.3.5_1	55.334376	-20.988542
CHIKV_RUN_S31b08_2025	2025-03-30	REU.3.4_1	55.328769	-21.22958
CHIKV_RUN_S32b10_2025	2025-03-31	REU.2.2_1	55.301294	-20.939918
CHIKV_RUN_S32b07_2025	2025-03-31	REU.3.5_1	55.282841	-21.031306
CHIKV_RUN_S31b74_2025	2025-03-31	REU.2.3_1	55.43303	-20.88394
CHIKV_RUN_S31b77_2025	2025-03-31	REU.2.2_1	55.308875	-20.951313
CHIKV_RUN_S26b18_2025	2025-03-31	REU.1.3_1	55.650867	-20.934123
CHIKV_RUN_S31b82_2025	2025-03-31	REU.4.3_1	55.518912	-21.264699
CHIKV_RUN_S32b14_2025	2025-03-31	REU.3.4_1	55.307358	-21.169662
CHIKV_RUN_S31b73_2025	2025-03-31	REU.3.4_1	55.303288	-21.219252
CHIKV_RUN_S31b72_2025	2025-03-31	REU.2.3_1	55.469478	-20.895391
CHIKV_RUN_S32b27_2025	2025-03-31	REU.3.4_1	55.317006	-21.214456
CHIKV_RUN_S31b85_2025	2025-03-31	REU.2.2_1	55.305362	-20.941873
CHIKV_RUN_S31b76_2025	2025-03-31	REU.2.3_1	55.448661	-20.897523
CHIKV_RUN_S31b90_2025	2025-03-31	REU.4.6_1	55.428657	-21.288549
CHIKV_RUN_S31b71_2025	2025-03-31	REU.2.1_1	55.347512	-20.928977
CHIKV_RUN_S32b04_2025	2025-03-31	REU.3.5_1	55.269183	-21.010471
CHIKV_RUN_S32b09_2025	2025-03-31	REU.3.4_1	55.304125	-21.156785
CHIKV_RUN_S31b53_2025	2025-03-31	REU.3.5_1	55.230324	-21.083244
CHIKV_RUN_S31b54_2025	2025-03-31	REU.3.5_1	55.217736	-21.04111
CHIKV_RUN_S32b05_2025	2025-03-31	REU.2.2_1	55.299459	-20.936075
CHIKV_RUN_S31b94_2025	2025-03-31	REU.3.1_1	55.390323	-21.258209
CHIKV_RUN_S31b87_2025	2025-03-31	REU.4.8_1	55.483535	-21.345746
CHIKV_RUN_S31b95_2025	2025-03-31	REU.3.5_1	55.269241	-21.05027
CHIKV_RUN_S31b88_2025	2025-03-31	REU.4.8_1	55.472167	-21.334064
CHIKV_RUN_S32b81_2025	2025-04-01	REU.3.1_1	55.363532	-21.265243
CHIKV_RUN_S32b68_2025	2025-04-01	REU.2.1_1	55.327192	-20.950233
CHIKV_RUN_S32b69_2025	2025-04-01	REU.3.4_1	55.295404	-21.195781
CHIKV_RUN_S32b80_2025	2025-04-01	REU.4.2_1	55.471438	-21.245764
CHIKV_RUN_S32b57_2025	2025-04-01	REU.3.5_1	55.280354	-21.087054
CHIKV_RUN_S32b70_2025	2025-04-01	REU.3.5_1	55.271846	-21.084119
CHIKV_RUN_S32b65_2025	2025-04-01	REU.3.5_1	55.232382	-21.055852
CHIKV_RUN_S32b60_2025	2025-04-01	REU.3.5_1	55.232665	-21.089555
CHIKV_RUN_S32b83_2025	2025-04-01	REU.4.5_1	55.688928	-21.367523
CHIKV_RUN_S32b20_2025	2025-04-01	REU.2.3_1	55.443884	-20.876564
CHIKV_RUN_S32b75_2025	2025-04-01	REU.4.3_1	55.525933	-21.292884
CHIKV_RUN_S32b79_2025	2025-04-01	REU.4.8_1	55.476056	-21.335757
CHIKV_RUN_S32b63_2025	2025-04-01	REU.3.5_1	55.227613	-21.060533
CHIKV_RUN_S32b64_2025	2025-04-01	REU.3.5_1	55.260241	-21.058884
CHIKV_RUN_S32b52_2025	2025-04-01	REU.2.1_1	55.329355	-20.946489
CHIKV_RUN_S32b13_2025	2025-04-01	REU.2.3_1	55.490435	-20.896656
CHIKV_RUN_S32b78_2025	2025-04-01	REU.4.1_1	55.471975	-21.138809
CHIKV_RUN_S33b18_2025	2025-04-01	REU.1.4_1	55.719685	-21.043845
CHIKV_RUN_S33b21_2025	2025-04-01	REU.2.3_1	55.473777	-20.904699
CHIKV_RUN_S33b09_2025	2025-04-01	REU.1.3_1	55.680245	-20.94398
CHIKV_RUN_S33b10_2025	2025-04-01	REU.1.3_1	55.652729	-20.971179
CHIKV_RUN_S33b07_2025	2025-04-02	REU.2.4_1	55.515221	-20.921108
CHIKV_RUN_S33b44_2025	2025-04-02	REU.4.3_1	55.522856	-21.275258
CHIKV_RUN_S33b45_2025	2025-04-02	REU.4.8_1	55.460764	-21.289718
CHIKV_RUN_S33b37_2025	2025-04-02	REU.3.4_1	55.324381	-21.154874
CHIKV_RUN_S33b31_2025	2025-04-02	REU.3.5_1	55.267946	-21.022127
CHIKV_RUN_S33b23_2025	2025-04-02	REU.3.5_1	55.270722	-21.025332
CHIKV_RUN_S33b43_2025	2025-04-02	REU.4.2_1	55.478685	-21.249636
CHIKV_RUN_S33b46_2025	2025-04-02	REU.4.3_1	55.514525	-21.248457
CHIKV_RUN_S33b33_2025	2025-04-02	REU.3.5_1	55.305548	-21.06515
CHIKV_RUN_S33b05_2025	2025-04-02	REU.3.5_1	55.308922	-21.087514
CHIKV_RUN_S33b41_2025	2025-04-02	REU.4.8_1	55.521104	-21.357053
CHIKV_RUN_S33b40_2025	2025-04-02	REU.4.8_1	55.460141	-21.336048
CHIKV_RUN_S33b08_2025	2025-04-02	REU.2.3_1	55.446927	-20.895667
CHIKV_RUN_S33b63_2025	2025-04-03	REU.4.5_1	55.606237	-21.376811
CHIKV_RUN_S34b33_2025	2025-04-03	REU.3.5_1	55.228391	-21.03196
CHIKV_RUN_S33b71_2025	2025-04-03	REU.4.6_1	55.455658	-21.21151
CHIKV_RUN_S34b28_2025	2025-04-03	REU.2.2_1	55.295166	-20.9464
CHIKV_RUN_S34b26_2025	2025-04-03	REU.2.2_1	55.293573	-20.943783
CHIKV_RUN_S33b47_2025	2025-04-03	REU.2.5_1	55.587006	-20.926239
CHIKV_RUN_S33b55_2025	2025-04-03	REU.3.2_1	55.335127	-21.233726
CHIKV_RUN_S33b52_2025	2025-04-03	REU.2.3_1	55.487273	-20.899435
CHIKV_RUN_S34b16_2025	2025-04-03	REU.3.5_1	55.320483	-20.984464
CHIKV_RUN_S33b57_2025	2025-04-03	REU.4.3_1	55.527296	-21.250071
CHIKV_RUN_S34b27_2025	2025-04-03	REU.3.3_1	55.283019	-21.110782
CHIKV_RUN_S33b64_2025	2025-04-03	REU.2.1_1	55.339139	-20.95589
CHIKV_RUN_S33b56_2025	2025-04-03	REU.4.5_1	55.651958	-21.379035
CHIKV_RUN_S34b24_2025	2025-04-03	REU.3.5_1	55.27146	-21.01272
CHIKV_RUN_S34b34_2025	2025-04-03	REU.3.5_1	55.328971	-20.982533
CHIKV_RUN_S33b69_2025	2025-04-03	REU.1.2_1	55.635932	-21.137709
CHIKV_RUN_S34b29_2025	2025-04-03	REU.2.1_1	55.4112566163266	-21.04474661488
CHIKV_RUN_S34b06_2025	2025-04-04	REU.2.3_1	55.495535	-20.912168
CHIKV_RUN_S34b17_2025	2025-04-04	REU.2.3_1	55.46355	-20.897532
CHIKV_RUN_S34b10_2025	2025-04-04	REU.2.3_1	55.480688	-20.907711
CHIKV_RUN_S34b12_2025	2025-04-04	REU.4.8_1	55.481234	-21.319446
CHIKV_RUN_S34b09_2025	2025-04-04	REU.2.3_1	55.460951	-20.907438
CHIKV_RUN_S33b78_2025	2025-04-05	REU.4.4_1	55.533825	-21.360422
CHIKV_RUN_S34b01_2025	2025-04-05	REU.4.8_1	55.457962	-21.336767
CHIKV_RUN_S33b90_2025	2025-04-05	REU.4.3_1	55.506124	-21.244339
CHIKV_RUN_S33b79_2025	2025-04-05	REU.4.3_1	55.504866	-21.27521
CHIKV_RUN_S33b83_2025	2025-04-05	REU.4.3_1	55.535568	-21.252546
CHIKV_RUN_S33b94_2025	2025-04-05	REU.4.6_1	55.404123	-21.253057
CHIKV_RUN_S33b80_2025	2025-04-05	REU.4.4_1	55.576147	-21.33505
CHIKV_RUN_S33b82_2025	2025-04-05	REU.3.2_1	55.34181	-21.224006
CHIKV_RUN_S33b95_2025	2025-04-05	REU.4.8_1	55.480669	-21.287823
CHIKV_RUN_S33b85_2025	2025-04-05	REU.4.3_1	55.522751	-21.261613
CHIKV_RUN_S33b89_2025	2025-04-05	REU.4.6_1	55.408445	-21.206276
CHIKV_RUN_S33b76_2025	2025-04-05	REU.4.6_1	55.435789	-21.266198
CHIKV_RUN_S26b12_2025	2025-04-06	REU.2.3_1	55.473488	-20.914616
CHIKV_RUN_S34b52_2025	2025-04-06	REU.2.3_1	55.495899	-20.926887
CHIKV_RUN_S34b54_2025	2025-04-06	REU.2.3_1	55.473802	-20.892735
CHIKV_RUN_S34b56_2025	2025-04-06	REU.3.5_1	55.289242	-21.096299
